	score
PHKG2	-3.9560056
IQSEC2	-3.956047
QRSL1	-3.956873
PFDN5	-3.9572608
CRLF2	-3.9573903
ZNF668	-3.957543
MRPS26	-3.9577262
TPK1	-3.9580855
SAV1	-3.9583313
SSNA1	-3.9585056
GOLM1	-3.9585338
CLDN12	-3.9585533
SPCS1	-3.9589016
SPA17	-3.959271
SEPHS1	-3.9595711
RTP5	-3.9602883
GSPT1	-3.9603133
CTSB	-3.9604542
TRMT10A	-3.9614174
PIH1D1	-3.9614933
SSU72	-3.9615314
PHF11	-3.9618485
LPAR5	-3.962003
CMAS	-3.962006
ARHGAP18	-3.962103
CSPG5	-3.9621844
MRPS25	-3.9622529
KRT26	-3.9623985
GRWD1	-3.9627273
PCBD2	-3.96312
KIZ	-3.9632542
NPB	-3.9633012
ST6GALNAC4	-3.9635098
MVB12B	-3.9639907
DNAJB11	-3.9640346
WDR46	-3.964058
PSMF1	-3.9641087
COX5A	-3.964213
PGK2	-3.964234
ATP6V1G2	-3.964375
VDAC3	-3.9644828
SLC7A6	-3.9666839
LIN7B	-3.9669018
ZNF510	-3.9674027
LSM1	-3.9674485
UAP1	-3.967626
CYB561	-3.96769
RECQL	-3.9688563
CRYL1	-3.9693794
DNAJB12	-3.9696953
CRB3	-3.9698234
NIFK	-3.969909
POP5	-3.97051
ZC3H11A	-3.9706833
UBA7	-3.971744
UNC93B1	-3.9717724
ZNF799	-3.971978
MAFK	-3.9719932
BCL7A	-3.9722085
SNRNP35	-3.9722466
MCM9	-3.9727395
DENND5B	-3.9732826
MTG1	-3.9736946
CTNS	-3.973746
TINF2	-3.9742694
GNAT3	-3.974321
ASIC3	-3.974949
ACBD3	-3.9749694
OXSR1	-3.974992
RELL2	-3.9754608
KCNE1	-3.9759223
HSCB	-3.9760525
RPL24	-3.976247
MRPL3	-3.9763317
CD99	-3.9764545
RTN4IP1	-3.976609
PHF5A	-3.9767482
NAGLU	-3.9769237
TRIM68	-3.9770153
HTR3D	-3.9773052
UQCRQ	-3.977553
PDIA4	-3.9779134
MFF	-3.9779503
RBMX	-3.9780395
TDRD7	-3.9781392
TCEAL6	-3.9781632
AMY2A	-3.9792333
PRDX3	-3.9796135
SMUG1	-3.9797637
PTGER1	-3.9803562
KIF7	-3.9805732
MAPK8IP2	-3.9811032
LONRF1	-3.9821792
BIRC6	-3.9826877
EMC2	-3.9829087
EIF2D	-3.9829292
CDC42EP2	-3.9832654
SERPINB1	-3.9834733
HPX	-3.983502
POLN	-3.9836426
RPLP1	-3.9845347
RBM42	-3.9846463
SAT2	-3.985106
KRI1	-3.9854043
PMM2	-3.9856586
ZNF682	-3.9860206
ERRFI1	-3.9867904
HSD3B2	-3.98704
GADD45A	-3.9871647
PIGU	-3.9873211
ZNF136	-3.9874969
DCTN5	-3.9878209
ZFP69B	-3.9879005
VTI1A	-3.9881241
CISH	-3.9887004
RPL18	-3.9890122
CWF19L1	-3.9892223
MIF4GD	-3.989223
MOK	-3.9892845
RALGPS2	-3.9892948
YIPF2	-3.989476
CALML5	-3.990012
BAG5	-3.9901261
RFFL	-3.990553
ZNF584	-3.9907022
GRSF1	-3.990834
SH3BP2	-3.9912674
PRPS2	-3.9915624
RAB3D	-3.9916267
ADI1	-3.9919174
STX8	-3.992082
TTI2	-3.9925663
TRAPPC6B	-3.992745
MRPL10	-3.9929574
BTG3	-3.9933999
SMAP2	-3.9934661
ZNF222	-3.9935646
ZFP30	-3.993925
CHCHD5	-3.9950054
CRAT	-3.995015
ADCY4	-3.9952168
PDCD1	-3.9953396
TRAPPC1	-3.995376
TSG101	-3.995936
KISS1	-3.9959931
ZNHIT6	-3.9960475
PPOX	-3.9968574
ARPC4	-3.997167
ZNRF1	-3.9975095
KTI12	-3.9976373
ASB11	-3.9978592
WSB2	-3.9983776
TCEAL4	-3.9989517
DOLK	-3.9993768
CLVS1	-3.9998016
PWP1	-3.9998379
HIF1AN	-3.9998584
RIOK3	-3.999951
RAB21	-4.000745
CETN1	-4.00082
HRH2	-4.000879
UBXN6	-4.0011454
GPX1	-4.001971
REEP6	-4.003206
NR5A1	-4.003501
SPIRE1	-4.0038843
USP18	-4.004136
CD177	-4.0042214
METAP1	-4.004318
MTRF1L	-4.004463
RGR	-4.004523
GIP	-4.005376
HSBP1	-4.0054226
NUDT5	-4.0054555
CPT1B	-4.005582
ANAPC15	-4.005618
RAB15	-4.0057425
SNUPN	-4.006018
IL22RA2	-4.006062
ZNF446	-4.00686
RNF41	-4.0071287
PLP2	-4.0074625
FAU	-4.0076685
SRR	-4.008399
MED9	-4.008568
COMMD1	-4.008636
RNF138	-4.0094533
TDP2	-4.009585
CWC15	-4.0098658
CAV3	-4.0103517
GNG10	-4.0108714
ZDHHC17	-4.011278
OLA1	-4.0113287
SNX6	-4.0114565
STT3B	-4.0115275
COMMD7	-4.011587
ZNF624	-4.0117044
THTPA	-4.0118628
TMED7	-4.0120053
MFSD10	-4.012199
COL10A1	-4.0123205
MOSPD2	-4.012323
SLC35D1	-4.0125895
H6PD	-4.012625
FDFT1	-4.012895
ABCF3	-4.01325
TRMT5	-4.0133543
THOC7	-4.013447
CRLS1	-4.013784
ANKRD9	-4.0142503
ARFRP1	-4.0143476
UNKL	-4.014724
GPN2	-4.0149364
DNAL1	-4.015018
IFT27	-4.015079
BIRC7	-4.015683
FAM71F2	-4.016849
RAET1G	-4.0169144
COQ7	-4.017209
GPX4	-4.017878
NFIL3	-4.018468
CIAO1	-4.018956
TGIF2	-4.019114
DNASE1L1	-4.019126
TBC1D20	-4.019183
EEF1B2	-4.020272
CAMK1	-4.020468
TXNRD2	-4.0208144
APLF	-4.020934
C1orf162	-4.021671
SF3A2	-4.0216746
MUL1	-4.0219893
BMP15	-4.0222483
INO80E	-4.0223227
NDUFA10	-4.023402
MRPL36	-4.023426
RPS11	-4.023615
NDUFAF4	-4.024149
CDC26	-4.0244765
PCID2	-4.0253863
SHARPIN	-4.025422
CAMK1D	-4.0257573
AK8	-4.0259676
TFPT	-4.026335
IL17RC	-4.0264463
MR1	-4.0265265
SCARA5	-4.0266676
ZNF548	-4.026748
PRPSAP2	-4.027387
CDK19	-4.027567
HSPE1-MOB4	-4.0276294
UQCRB	-4.027644
PHYH	-4.0277033
SIGIRR	-4.0284624
PPFIBP2	-4.028545
ABCD3	-4.029174
NCLN	-4.0296
PGP	-4.0296793
NUDT14	-4.0297046
DRG2	-4.0299964
GALM	-4.0300164
FKBP3	-4.0300226
DENND1C	-4.03016
GORAB	-4.0303125
CYB5B	-4.030688
RHNO1	-4.031049
GCLM	-4.03116
ZNF169	-4.0318723
ICE1	-4.031885
GSS	-4.032044
NENF	-4.033149
UQCRH	-4.033284
ATG2B	-4.0339756
ETF1	-4.0342093
MRPS35	-4.0346084
MDH1	-4.034848
CARD9	-4.03506
GSTO2	-4.035095
RAB8B	-4.0351305
MYL6B	-4.035447
GABPB2	-4.035736
OXSM	-4.035903
PRCP	-4.0361147
UBL5	-4.036537
ZNF484	-4.0365705
CDK16	-4.0366726
SGCB	-4.0372033
PEX7	-4.0373263
ZNF354B	-4.0373545
ATG3	-4.0373716
ZDHHC2	-4.0383945
DPH2	-4.0385923
PITPNM1	-4.038634
MRPL42	-4.038798
ATXN10	-4.0387983
RPE	-4.039371
MRPS18B	-4.039603
HABP2	-4.039645
HTR3B	-4.03969
CRH	-4.0406466
G6PC3	-4.0415487
FIBP	-4.041877
LY6G6C	-4.0420313
CBR4	-4.042381
RPL38	-4.0425615
PMCH	-4.0427213
SRP19	-4.0428133
PIGQ	-4.043229
DMP1	-4.0435443
GAST	-4.0439878
MRPL54	-4.044501
HECA	-4.044606
FDXACB1	-4.0450125
ECH1	-4.045549
BDH2	-4.0459337
MSRB2	-4.046808
BCL7B	-4.0468307
CTDSPL	-4.04753
MT-ND1	-4.0477214
N6AMT1	-4.048245
MICALL1	-4.0483975
COL22A1	-4.048481
NKIRAS2	-4.048982
EGLN2	-4.0489855
SLC25A24	-4.049042
MRPL44	-4.049194
RENBP	-4.050158
BET1L	-4.050569
PPCS	-4.0510464
ZNF302	-4.0511756
TRIP6	-4.051793
IQCE	-4.0518084
RAET1E	-4.0520062
MRPL39	-4.0523577
MPC2	-4.052405
INPP4A	-4.052588
CLPX	-4.0528817
ORMDL2	-4.053081
PPWD1	-4.053503
CCDC59	-4.0535574
ZNF200	-4.0536265
CAPN7	-4.0540633
GM2A	-4.0540743
NDUFA12	-4.0541625
CPOX	-4.0542855
HECTD1	-4.054666
DNAAF1	-4.0547023
VRK1	-4.054865
WDR37	-4.0551214
METTL9	-4.0551534
NUTF2	-4.0552435
ZNF354A	-4.055536
CLCA2	-4.0559773
GET4	-4.0560412
BPGM	-4.0560617
INMT	-4.0561123
WHAMM	-4.0561357
B3GALT4	-4.056598
BRWD3	-4.056768
COMT	-4.0569296
PDC	-4.057695
SDHC	-4.0577865
MTMR10	-4.0580487
UQCC1	-4.0581546
NDUFS6	-4.0584855
EYA3	-4.058533
MED19	-4.0586214
MCAT	-4.058776
DNAJC11	-4.0591316
ZSWIM8	-4.0591803
ANXA5	-4.059213
SPTLC1	-4.059536
P2RY11	-4.0598764
PPP1R11	-4.059904
SNIP1	-4.0600085
AKR1B10	-4.0601797
PGAM2	-4.0601797
TRAF3IP1	-4.0603986
PITPNA	-4.0609922
ZNF30	-4.0612073
TK2	-4.061208
COX7C	-4.061718
DENND6B	-4.0622973
LEMD2	-4.062887
PMF1-BGLAP	-4.0642977
URM1	-4.065379
CACNG1	-4.065388
CCL2	-4.0654473
PEA15	-4.0655794
ALKBH8	-4.0656114
LCE1B	-4.065707
NUDT3	-4.065905
HAUS4	-4.0661287
PPP1R3E	-4.06614
SPG21	-4.0668287
ICAM3	-4.0670137
MRPS11	-4.0671396
SERGEF	-4.0672026
OR10A6	-4.0676355
RNF130	-4.0678434
CNN2	-4.0678973
WDR70	-4.068022
VPS37C	-4.0680776
USP46	-4.0686073
PEX3	-4.0686445
THAP7	-4.0687723
BLCAP	-4.0690064
FGFRL1	-4.069097
GPR176	-4.0695167
LMBRD1	-4.0698977
NTAN1	-4.06992
EIF3H	-4.070006
VPS45	-4.0701637
UNK	-4.070456
TBC1D16	-4.071083
MC3R	-4.0716004
KRT39	-4.0716696
PF4V1	-4.0717063
ACTR6	-4.0718756
CD72	-4.0719595
ZFP90	-4.0725327
RBPMS2	-4.07268
B3GAT3	-4.072759
AUH	-4.073476
HYAL3	-4.074481
MYL5	-4.074506
TBC1D7	-4.074833
PGM3	-4.075597
BTF3	-4.0759516
SYNE3	-4.0762877
CHCHD4	-4.0768433
AP5B1	-4.0771666
CIR1	-4.077462
SRP9	-4.0783377
FAM111A	-4.078376
RGS9BP	-4.0785384
DLST	-4.0790277
CHPF2	-4.0791826
CDC42EP3	-4.079443
MRPL16	-4.0794606
ZNF546	-4.0804687
PCYT1A	-4.0818586
TRIL	-4.0818706
DCPS	-4.0826545
BAG3	-4.0830197
ADAM23	-4.083196
ASB5	-4.083343
MGMT	-4.0842104
GRIP2	-4.08439
TACO1	-4.084421
TOB1	-4.084939
ACAD9	-4.085454
SLAMF1	-4.085761
KRT37	-4.0861363
TTC5	-4.0863423
HYPK	-4.087517
MUC7	-4.087517
DSEL	-4.0876637
FUCA1	-4.087689
GSE1	-4.0878944
PCBD1	-4.0880594
CKM	-4.088071
XYLT2	-4.0887995
HECTD2	-4.0889273
COX16	-4.089435
RPS28	-4.089652
INTS12	-4.089953
DDX49	-4.090043
ERMAP	-4.090502
YRDC	-4.090931
FAM20C	-4.0910993
EIF3F	-4.091154
IL34	-4.0919394
C1D	-4.0922885
FBXL19	-4.0923367
ALDH18A1	-4.0924287
SCLY	-4.0925865
CCNG1	-4.0940523
PSMG2	-4.094068
GH1	-4.0942
PRKRIP1	-4.094537
MTERF3	-4.095337
NDUFAF3	-4.0955205
SAP18	-4.0956163
HSPB11	-4.096223
CCL4L1	-4.096902
RIN2	-4.0969954
FBXL15	-4.0971766
IFT20	-4.0972724
ZNF653	-4.0973535
SHPK	-4.0975676
RRP8	-4.098049
ART3	-4.0982046
CLDN6	-4.0982842
MRPS33	-4.098741
UAP1L1	-4.099118
CCDC174	-4.0995893
C17orf49	-4.100131
SNX12	-4.100216
CDC34	-4.100542
PSPH	-4.100628
ASB18	-4.1015406
IFNL1	-4.1016116
ECHDC1	-4.1017118
ITPKB	-4.1020803
GALNT11	-4.102201
DPH1	-4.102483
RELT	-4.102736
CDKN2D	-4.1029196
ZNF775	-4.103121
VNN1	-4.1031723
DCTD	-4.1035576
MT-ND3	-4.1038485
WNT16	-4.103894
HNRNPH3	-4.104119
OPRD1	-4.1051817
LEPROT	-4.1051855
NEU3	-4.105258
CDK17	-4.1060824
RNF114	-4.106194
POMT2	-4.1068163
DRAP1	-4.1074576
NAE1	-4.107503
AZI2	-4.1076393
VIPAS39	-4.1078134
IDI1	-4.10824
ST13	-4.1087666
HSPE1	-4.108817
OR7G3	-4.1089234
ZNF707	-4.1092563
BCKDK	-4.10978
MRPL20	-4.1098847
PDRG1	-4.110227
RNF126	-4.110237
CSNK2A3	-4.110273
PDE5A	-4.110493
UBC	-4.1109514
CHMP4A	-4.1113997
TESK1	-4.1114163
RPF1	-4.1116204
FGF17	-4.1116266
ITGBL1	-4.111916
AP5M1	-4.1119413
MIOS	-4.112889
USP13	-4.112908
NXT2	-4.113053
MT-ND2	-4.1131754
EXOSC6	-4.1131897
BRMS1L	-4.1133213
SCCPDH	-4.113593
MRPL33	-4.1138773
ZNF747	-4.1143064
CCL1	-4.1144347
TNFRSF9	-4.1145444
ARL16	-4.1150656
WNT6	-4.1151175
YY2	-4.115124
LIPA	-4.115307
KBTBD6	-4.1153097
PPIH	-4.11558
PLEKHM2	-4.1156034
SLC35E3	-4.1159797
ELP5	-4.1160803
LSM5	-4.116242
UBE2O	-4.1162457
BCAR3	-4.1178904
NDUFB9	-4.118224
AMPD2	-4.1185255
WNT9A	-4.1190114
PRDM14	-4.1203456
NUDT19	-4.1207075
ZNF621	-4.1207848
ACTN3	-4.1208563
PABPC1L	-4.1210814
DHDDS	-4.121636
UGT1A7	-4.121888
ETFA	-4.1224184
CHCHD1	-4.122918
RPL29	-4.12368
IFIT1	-4.1241736
RNF38	-4.124728
ZYG11A	-4.1248612
LTA4H	-4.124965
ARL8A	-4.125015
ZNF213	-4.125396
ZIM2	-4.125431
NR0B2	-4.125518
ZNF564	-4.1255226
CER1	-4.125758
RASSF8	-4.1265197
UVSSA	-4.128108
PIGX	-4.129015
ZNF141	-4.129074
GALK2	-4.1296988
TET2	-4.130074
ZNF555	-4.1300955
TMEM132A	-4.130164
SYT12	-4.13032
DUS1L	-4.1304526
IL15RA	-4.130499
TXNDC17	-4.1305947
TRAP1	-4.130647
GHSR	-4.130816
CEBPD	-4.13203
RDH12	-4.1321745
DMC1	-4.1325593
IFT46	-4.133296
AKT1S1	-4.133394
CARD8	-4.1337423
CLCA4	-4.1340404
CNIH1	-4.1344194
HSD17B8	-4.1348825
TFAM	-4.134967
ZNF268	-4.135499
SLC25A14	-4.1355124
LIMS3	-4.135537
NEIL2	-4.1355443
PNO1	-4.135774
STAMBP	-4.1360984
MRPL34	-4.1362114
TXNDC12	-4.1363916
SARNP	-4.136624
UBL7	-4.138054
MTO1	-4.1391807
TAS2R5	-4.139193
STK36	-4.1393642
CISD3	-4.139516
CTDNEP1	-4.140058
MPHOSPH6	-4.1403055
CD63	-4.140393
STXBP5	-4.140813
GK5	-4.1408205
SNAPC5	-4.140849
TTLL12	-4.14097
PPP1R8	-4.1414223
AK2	-4.1415486
NOL7	-4.142522
MKKS	-4.1426134
GID4	-4.1428733
TBC1D10B	-4.1428895
MRRF	-4.1434965
DEGS2	-4.1438217
HSD11B2	-4.143906
OR3A1	-4.144424
COA4	-4.144733
POSTN	-4.14482
ZNF223	-4.1449213
TWF2	-4.145078
NAF1	-4.1452
GCH1	-4.145713
RNASET2	-4.145857
SMPD2	-4.1459208
RGS8	-4.1460457
WDR55	-4.1462803
NAGPA	-4.1464686
EIF3K	-4.1466374
MRPL49	-4.1468225
FNTB	-4.147413
DTYMK	-4.147821
TRAPPC5	-4.147917
TCEA2	-4.1479344
DDX4	-4.148424
VTA1	-4.1485333
BAG1	-4.1486807
NDUFA7	-4.1487374
ERI2	-4.1488886
ABTB1	-4.1491027
NDUFB11	-4.1491094
S100A6	-4.149271
PFDN4	-4.149355
ASCC1	-4.1496797
ZNF19	-4.149848
MRPL14	-4.149902
IFT140	-4.1502666
PRDX5	-4.1504073
THAP11	-4.1504817
ATG16L2	-4.150901
DIS3L2	-4.150912
WDR4	-4.151004
NHLRC2	-4.151619
RMDN3	-4.151972
FBXO6	-4.1519885
C12orf65	-4.1522
SYCP3	-4.1525736
CCDC12	-4.1528244
LCE1F	-4.153039
RPIA	-4.1530676
NHLRC1	-4.1532335
RXFP2	-4.1535234
CYB5R4	-4.15372
ARHGAP42	-4.1546984
CYTH1	-4.1550035
SUGCT	-4.155026
RASL11A	-4.155162
DPH3	-4.155325
TYW3	-4.155998
MT-ND4	-4.156045
LRR1	-4.156151
NUDT8	-4.156253
LTV1	-4.15633
GSDMD	-4.1570244
NEUROG2	-4.157092
ZNF776	-4.1571627
MAP4K3	-4.1574326
MS4A6E	-4.157902
CHID1	-4.1581736
TBCB	-4.158478
ZNF205	-4.1588416
WDR91	-4.1589355
NOMO3	-4.159045
PTH	-4.1593213
SSBP1	-4.160694
WBP1	-4.1610484
ZNF740	-4.1611166
DCAF12	-4.1617694
CRYZ	-4.161865
PGGT1B	-4.162057
ASCC2	-4.1620765
A4GALT	-4.1625395
PSPN	-4.162616
SAE1	-4.1629043
OPN1LW	-4.1629763
LAGE3	-4.1633024
NLRP6	-4.1633143
LRPAP1	-4.163494
HBD	-4.163503
GJD2	-4.163774
GATC	-4.163789
TCN2	-4.163929
COX18	-4.1648436
ZNHIT3	-4.1649857
SLBP	-4.165214
HSPA12A	-4.165235
WIPI1	-4.1653595
CMC4	-4.1655154
ZNF577	-4.165853
MT-CO3	-4.1660075
KCND1	-4.166013
UBE2J1	-4.1662664
ZNF43	-4.1664133
CD274	-4.166465
ZNF595	-4.1668997
LNX2	-4.166915
SEMA5B	-4.1672525
TMA7	-4.1672535
SETD9	-4.1672964
SLITRK4	-4.167717
FADS1	-4.1678357
POLR3E	-4.16791
TRUB1	-4.1679277
CPLX4	-4.168092
C19orf25	-4.168094
PPCDC	-4.1685324
RAB43	-4.1685386
RAB38	-4.1697035
LRWD1	-4.1697316
DGKQ	-4.169776
TRIM39	-4.1698127
MCEE	-4.1701527
TIMM22	-4.1702857
AKAP14	-4.170388
DIABLO	-4.1707773
CASP14	-4.170792
BOD1	-4.171074
MRPS34	-4.1712637
OR51F2	-4.1716976
ASB10	-4.172118
FAM3C	-4.172133
PORCN	-4.1722727
KPTN	-4.1725664
ELP6	-4.1726465
RABL2A	-4.1727805
BMF	-4.17284
CCDC68	-4.1729264
VASN	-4.17308
CTRL	-4.1731143
UVRAG	-4.1732073
ASB13	-4.1740894
CDR2L	-4.174233
MRPS18A	-4.174625
DDX51	-4.1748133
NOB1	-4.1749597
OR52E5	-4.1750817
PRR12	-4.175362
UFSP1	-4.1755285
MANF	-4.175603
ACOT1	-4.175615
MCFD2	-4.1760206
ZNF418	-4.1760855
CCL17	-4.176152
WNT9B	-4.1761875
P2RX4	-4.176324
REEP5	-4.1770635
ACER3	-4.177189
KDM7A	-4.17757
SMAP1	-4.1775765
NDUFAF6	-4.178068
GMPPB	-4.1780734
ADPGK	-4.1793222
LIPT1	-4.1794252
QDPR	-4.1796923
MICAL2	-4.1798263
YAF2	-4.1803937
GCNT4	-4.180424
CAPS	-4.1806054
ACSS1	-4.180935
RBMX2	-4.1809964
WDR24	-4.1815944
HACL1	-4.1816688
CSN2	-4.1818566
MPDU1	-4.1819487
PAWR	-4.1830435
RTN4R	-4.1834216
COMMD9	-4.184167
CHTF8	-4.184638
IDH3B	-4.184843
RNF4	-4.1851783
ZNF114	-4.186103
NPY5R	-4.1864395
AMDHD1	-4.187018
FBXO47	-4.1870384
MT-ND4L	-4.187105
TIPRL	-4.187705
DNAJB14	-4.187893
USP34	-4.1880445
TIMM44	-4.18897
RBM4	-4.1891932
CCDC91	-4.1905317
CBY1	-4.1905417
IPPK	-4.191329
FCHSD2	-4.191783
HSPA12B	-4.192071
FCHO1	-4.1924977
ZNF691	-4.192681
ZNF558	-4.192819
KCMF1	-4.192931
SUMO4	-4.1937017
OR5D13	-4.193963
FBXL22	-4.1942773
RPS8	-4.194521
FAIM2	-4.1951494
SNX3	-4.1953316
ISYNA1	-4.1953554
ARL3	-4.1956735
STX17	-4.195909
OR8K3	-4.1960206
LSM12	-4.196252
TRMT112	-4.1962724
RIN3	-4.1965466
PRELID1	-4.196903
ACSM3	-4.19786
BMP5	-4.1979146
GABARAPL2	-4.1981153
RAI2	-4.1984596
CYB5R1	-4.1986322
NGDN	-4.198661
GSTK1	-4.1989336
COX7B	-4.199162
JMJD4	-4.199664
RER1	-4.200469
LRCH1	-4.200948
SUDS3	-4.203046
SCAMP1	-4.203289
UBA5	-4.2036963
SEMA3G	-4.2041845
TEX101	-4.2042274
ZNF782	-4.2044935
RCE1	-4.204862
HOMER3	-4.20505
IDNK	-4.205991
ACAP1	-4.206422
DCP1B	-4.2067966
PAOX	-4.2069907
SH2B1	-4.2071276
HPS6	-4.2071652
CRADD	-4.2072587
NOG	-4.2075605
ASPN	-4.2078056
POGLUT1	-4.207879
PTCRA	-4.208065
MFNG	-4.2082005
COL28A1	-4.208285
LIPF	-4.208576
TIMMDC1	-4.208665
NEURL1	-4.209259
DLGAP1	-4.209572
SEMA6C	-4.2098246
RBM45	-4.2099357
ADAMTS8	-4.210259
SGK2	-4.21029
CDKN2AIP	-4.210431
TRAPPC4	-4.2104335
ALKBH4	-4.2108197
GPR4	-4.2118416
SNRNP25	-4.2125306
OR51B2	-4.2127275
STX18	-4.213165
SCGB1A1	-4.213285
GPR27	-4.2133203
NR2C1	-4.213939
EIF1B	-4.214165
UBE2Z	-4.2143435
ADIRF	-4.2144117
ALKBH7	-4.214422
SNF8	-4.2146516
CLDN23	-4.2147546
NSFL1C	-4.21481
AMMECR1	-4.2153544
GNRHR	-4.215497
KIAA0226	-4.215531
RNASEH2C	-4.215532
TRIM38	-4.215742
CTSO	-4.2158146
ENOPH1	-4.215902
ISCA1	-4.2163916
ORAI3	-4.2166476
IFT57	-4.216838
RABIF	-4.216897
RNF187	-4.217082
MKRN1	-4.2171483
MED31	-4.2173433
EPGN	-4.2174997
TSSK4	-4.2176604
UBE2F	-4.2177095
CLN6	-4.218005
B3GNT9	-4.2182384
ECD	-4.2186484
AK9	-4.2187896
GLRX5	-4.2200027
BRF2	-4.220334
SMDT1	-4.2205915
RABEPK	-4.220751
APOF	-4.221046
AIFM2	-4.221059
ZNF736	-4.2214804
PTMS	-4.221565
PQBP1	-4.2215657
NT5C3B	-4.221881
DPM1	-4.2219486
IFIT3	-4.22237
CLNS1A	-4.222774
POP4	-4.222795
NTSR2	-4.2230883
FAM168B	-4.2232313
DMWD	-4.223242
SMU1	-4.223274
ENDOG	-4.223449
SPPL2B	-4.2243977
ADH1C	-4.2244153
GNRH1	-4.2250004
RMND5A	-4.2256727
IDUA	-4.225873
ARL6	-4.226012
NUDCD3	-4.226079
PFDN6	-4.226108
OR10X1	-4.2264123
MMAB	-4.2275467
PANK2	-4.227992
FBXO44	-4.2280073
ATG4B	-4.2282586
IFNA1	-4.2290497
SRA1	-4.2296042
CENPB	-4.22977
PTDSS2	-4.2302322
CENPU	-4.2312546
ADAT3	-4.231916
PAIP2	-4.232068
TRIM62	-4.232074
AGTR2	-4.232609
COX6C	-4.232875
SOCS4	-4.2332892
MICU2	-4.2335286
IFT22	-4.2338243
ATP6V1F	-4.234859
DIMT1	-4.2351665
PNPO	-4.2356453
WDR72	-4.236022
FLOT1	-4.236043
APTX	-4.2369833
NUB1	-4.237738
MED30	-4.2378225
ZC3H13	-4.238072
GCHFR	-4.2380843
DEPDC5	-4.2393384
PLAC8	-4.239374
USP35	-4.2394056
SIGMAR1	-4.240106
TFAP2E	-4.2402225
GPAT2	-4.2403445
ZNF696	-4.24041
FRA10AC1	-4.240536
ZNF197	-4.240556
EPS8	-4.240781
SPAG7	-4.2409563
NUDT16	-4.2410436
GPR161	-4.241267
TRMT11	-4.2413034
SEH1L	-4.241479
TBC1D17	-4.2416153
CCDC93	-4.24223
FUBP3	-4.242259
ZNF730	-4.2422657
HDDC3	-4.2439613
AAR2	-4.2439895
PNPLA7	-4.243995
FTSJ1	-4.244767
FAM220A	-4.2451353
SPON2	-4.245831
MIB2	-4.245919
ZNF778	-4.2460766
TBC1D3D	-4.2461004
FBXL8	-4.2465982
ANKZF1	-4.24692
OMA1	-4.247341
RAB40B	-4.247548
RNF220	-4.2478657
TRAPPC3	-4.2480173
SPINK6	-4.2480965
SYF2	-4.248214
RFNG	-4.2487273
EIF4EBP2	-4.2491617
CALCOCO2	-4.249681
SERP1	-4.250625
TRMT61B	-4.2507277
TTI1	-4.2515054
RFXANK	-4.251691
S100A12	-4.2524257
STAMBPL1	-4.2525434
ADAT2	-4.2528534
RGL1	-4.253656
ZNF772	-4.2546473
ALOX5AP	-4.2546973
MTPN	-4.254881
ATOH7	-4.255041
DDX28	-4.2551317
GPSM3	-4.255286
TAS2R19	-4.2556267
ZNF681	-4.2559175
RAB24	-4.2563953
FLOT2	-4.256574
MRPL53	-4.256665
KRT77	-4.2568283
FKBP2	-4.257401
METTL22	-4.257607
ARPC5L	-4.2576704
ALG6	-4.2578144
HTD2	-4.2581396
APOM	-4.2581563
INPP5A	-4.258363
ZNF547	-4.258565
DHX58	-4.2586813
RPP38	-4.2588234
ZNF77	-4.259015
UQCC2	-4.259076
UGT1A5	-4.25951
ZNF720	-4.25961
TEX11	-4.261313
NCR3LG1	-4.261359
TFCP2	-4.261548
PDLIM4	-4.2616024
PANK4	-4.2617826
LHPP	-4.2617936
HNRNPLL	-4.2619467
FGF8	-4.2622905
COA6	-4.2625647
MCHR1	-4.2625837
CDK2AP1	-4.2625933
PTCD1	-4.2628756
MVB12A	-4.263073
MUC21	-4.263728
ZP3	-4.263849
RPL17	-4.263857
MYL10	-4.264426
MT-ND6	-4.264476
PELI3	-4.2646976
HBS1L	-4.2648797
TMEM147	-4.265868
PAK1IP1	-4.266217
DHX37	-4.266439
OTULIN	-4.2668195
ZNF425	-4.2671638
HYKK	-4.2672973
ATP6V1E1	-4.26744
CMTR2	-4.267532
UROS	-4.26763
MT-CYB	-4.267839
HMGN3	-4.2679224
RPP40	-4.267975
RIOK1	-4.2683907
NLE1	-4.26857
ZNF18	-4.2686124
WDR43	-4.268832
PPIP5K1	-4.2702894
TBCC	-4.2703586
CHMP3	-4.2711744
SMG8	-4.271201
UQCRHL	-4.2714467
POLR2I	-4.2717075
DCAF4	-4.2724195
OSGEPL1	-4.273247
ANAPC11	-4.273247
STOML2	-4.273384
LSM11	-4.2735295
HMGN5	-4.274108
NTPCR	-4.2741666
SAP30L	-4.274768
EIF2B1	-4.275364
SYCE2	-4.27563
ZBTB8OS	-4.275794
ASB14	-4.276534
ZNF627	-4.2766776
FAM90A1	-4.276725
WDR59	-4.276812
PAPLN	-4.27685
NMRK1	-4.27743
ZNF138	-4.277873
CPPED1	-4.278146
UBE2E2	-4.278843
S100A10	-4.2790017
RAB40C	-4.280465
COL19A1	-4.2805367
MRPL57	-4.280727
PPID	-4.281753
TBC1D23	-4.281923
AIP	-4.2824793
LSM8	-4.282628
PLA2G2D	-4.282723
DONSON	-4.282927
MT-CO1	-4.283075
TBPL1	-4.2831435
CARNS1	-4.28316
AURKAIP1	-4.283281
RGS10	-4.2839036
