	score
COL8A2	-2.8735917
PSMA4	-2.8740063
S100A9	-2.8740895
CHST7	-2.8741844
ASIC3	-2.874385
KLKB1	-2.874404
TULP4	-2.874447
ARHGAP4	-2.8755648
MYLIP	-2.8755748
CDS1	-2.876705
BBS7	-2.8780296
MED28	-2.878619
CCNC	-2.8787606
NPBWR1	-2.8788097
DAPP1	-2.8790855
FXN	-2.879319
ELMO2	-2.880306
ASCL1	-2.8803167
FREM2	-2.88121
ADCY7	-2.8812163
ADORA2B	-2.8815749
ETV6	-2.8816376
MRPS30	-2.8820546
TAF10	-2.8821108
ALOX5	-2.8821898
GRM7	-2.8824348
RPS25	-2.8830426
CASP6	-2.8833005
MAGOH	-2.8833027
EXOSC2	-2.8841507
RFC3	-2.8842583
UBAP1	-2.88548
LIPT1	-2.8857467
TSLP	-2.8860095
UCP1	-2.8860838
B4GALT3	-2.886549
UNC119B	-2.886893
LDB1	-2.8874018
GLUD2	-2.8877904
MRPL39	-2.8879173
SEC11C	-2.8882935
NBR1	-2.8883317
NTN1	-2.8889124
PSMD14	-2.888991
EXOSC8	-2.8892987
MRPL3	-2.8894398
KLHL5	-2.8898141
BCHE	-2.890157
XRN2	-2.8901856
CD8A	-2.8902442
RNF8	-2.8903286
TLR3	-2.8903608
KHSRP	-2.8907115
PPIE	-2.8910296
CCL26	-2.891877
ACADM	-2.8921134
CX3CL1	-2.8921502
HS3ST3A1	-2.892247
STXBP2	-2.892382
B3GAT1	-2.8926687
TPRN	-2.8927174
PFKFB1	-2.8929825
KNG1	-2.8931777
ASB6	-2.8935206
LOX	-2.893617
TSR1	-2.8938062
EXOC2	-2.8940008
OXA1L	-2.8942225
SCN1B	-2.8949978
TRPC1	-2.8951406
DNER	-2.8952048
OCLN	-2.8952987
P4HB	-2.895621
ADGRB1	-2.8957074
TSPAN14	-2.8959198
ADCYAP1	-2.896083
DBNL	-2.8960927
GTF2B	-2.8963249
PPP1R13L	-2.8965113
FIP1L1	-2.8965428
SMYD2	-2.896864
ACTR3B	-2.8971403
AQP7	-2.8972638
GOLIM4	-2.8975623
CETN2	-2.8975735
ARPC3	-2.8984358
FMN1	-2.8984816
ZNF699	-2.8997014
SARM1	-2.900122
MAPK7	-2.9004755
ATF6	-2.900652
KDM4B	-2.900857
MAPRE1	-2.9009984
PTPN7	-2.9013574
MBTPS1	-2.901654
VAMP1	-2.9021428
CNOT4	-2.9024017
CTSC	-2.9031162
POLR2I	-2.903267
KLK3	-2.9032764
PLEKHA7	-2.9032917
CEP78	-2.903332
GRIP2	-2.9034865
ZW10	-2.9034894
CCL16	-2.9041574
CD244	-2.904275
SIGIRR	-2.9043052
ANPEP	-2.9046154
SH3BP1	-2.9049208
VPS53	-2.9051628
EIF4EBP2	-2.9052217
RBAK	-2.9053009
MYT1	-2.9054863
MLXIPL	-2.905553
SIRT2	-2.9065144
ST3GAL2	-2.9072373
LYPD1	-2.90743
SRSF4	-2.9076016
TGIF1	-2.9078
CEACAM1	-2.9083433
KCNJ11	-2.908666
ZNF829	-2.9086678
FBXO27	-2.9089162
PSMD5	-2.9101746
CCP110	-2.9107087
FKBP1A	-2.9108608
BEST1	-2.9110699
MLLT3	-2.911937
PSMC2	-2.9120483
PCSK1	-2.9122229
MYO7A	-2.9130085
APOBEC3A	-2.9130583
UGT2B7	-2.9131076
GP6	-2.9132984
ANO8	-2.9134543
ZNF721	-2.9136705
BCKDHB	-2.9139998
GUCY1A2	-2.9140508
ZNF442	-2.914072
PIAS2	-2.9150784
CPM	-2.9155815
TYRP1	-2.9157925
TIMP1	-2.9160938
CDHR1	-2.916525
VPS37B	-2.916886
GRIK5	-2.9169235
PFKL	-2.9174185
CHM	-2.9177616
NQO1	-2.9186134
ID3	-2.9189024
MUC2	-2.919444
RPL21	-2.919595
EDIL3	-2.9197338
NRG3	-2.9205492
SAP130	-2.9205601
NME2	-2.9210694
NLGN2	-2.9215946
ACTR5	-2.9218986
XAB2	-2.9220078
CDC42BPA	-2.9222193
GABBR1	-2.9223926
PARVG	-2.9226758
DUSP10	-2.9228442
LPIN2	-2.9229505
RPS27L	-2.9230988
GAS6	-2.923439
POLR2C	-2.9236498
NAB2	-2.923982
GLS	-2.9240825
PRLHR	-2.9245346
TNFAIP8	-2.9245586
F7	-2.9251869
PSMA5	-2.925719
FBXL5	-2.9261062
FXYD2	-2.926363
FANCC	-2.9264984
RSC1A1	-2.926611
DRD5	-2.926777
C8B	-2.9277594
SIK1	-2.9281852
SRF	-2.9282343
NOL9	-2.9287586
ZNF671	-2.928765
NLGN3	-2.9291584
TLN2	-2.9295444
PIWIL1	-2.9300175
DNAI2	-2.9302423
MSX2	-2.930259
THY1	-2.9302962
DPP4	-2.9304292
ITGB6	-2.9311905
STAR	-2.931358
RPS23	-2.9315188
CHRNA4	-2.9316368
PTGDR2	-2.9317963
ZNF716	-2.9320061
KISS1	-2.9321213
ZNF615	-2.9323063
PFKFB3	-2.9325764
TNFRSF8	-2.9326155
NCBP1	-2.9328146
ACTR3	-2.9330149
B4GALT2	-2.9332898
MRPL1	-2.9333956
CD47	-2.933429
IL17RE	-2.9336588
COL10A1	-2.9338253
TERF2IP	-2.933901
YKT6	-2.9339294
COG5	-2.9340374
SLC2A5	-2.9346988
BCL2A1	-2.9348228
CYP26A1	-2.9349127
RANGAP1	-2.9350746
FBXO21	-2.9352763
VPS52	-2.9356358
ZNF439	-2.9365656
MRPL37	-2.9373455
EFNA4	-2.9378722
CLDN4	-2.9380186
FGD5	-2.9381316
EMG1	-2.9383557
ARHGAP30	-2.9384317
TAF4B	-2.9388664
EIF5A2	-2.939005
PARP4	-2.939072
VPS37A	-2.939315
TRPM8	-2.9394054
DYNLL2	-2.939481
NTSR1	-2.939888
KDELR2	-2.9403393
KCNJ2	-2.94067
COQ10A	-2.9407196
PLIN1	-2.9408455
SNAPC3	-2.9410086
PPIP5K1	-2.9410393
MRPL20	-2.9410632
ACVR1	-2.9412029
NKIRAS2	-2.9412034
FCGR2A	-2.941857
USP1	-2.9422457
SCO1	-2.9424105
SSH3	-2.942979
RPL34	-2.9433143
P4HA3	-2.9433162
SDCBP	-2.9440556
FDPS	-2.9442265
TACO1	-2.9442456
RRM1	-2.9443424
DNMBP	-2.9443426
SLC22A3	-2.9445312
ARPC5	-2.9446495
RGS5	-2.9453723
TUBB8	-2.9456952
FEM1B	-2.945942
UNKL	-2.946111
GALNT11	-2.9464133
GALNT7	-2.946495
RPS17	-2.9469213
POMGNT1	-2.9473991
GGCX	-2.9474027
LEFTY2	-2.9481304
ARHGAP39	-2.9484127
EXOC3	-2.9488592
POLR2K	-2.9492624
CNOT11	-2.9494095
CLDN11	-2.9494393
MUSK	-2.949979
CETP	-2.950176
ST6GALNAC2	-2.9512815
MYL12B	-2.9521952
CXCR2	-2.9522648
SEMA3F	-2.95234
GGT1	-2.9524124
ASIC1	-2.9524853
HPSE	-2.9529307
OS9	-2.9539511
RPL4	-2.954874
ZNF454	-2.9559028
GANAB	-2.9559202
MRPL24	-2.956239
ATXN1L	-2.9563227
ACTN4	-2.9565613
PTPRO	-2.9565957
C1S	-2.957094
PMPCA	-2.9575548
BIN1	-2.9575605
KCNK3	-2.9576347
PPP2R2D	-2.9581795
ARHGAP17	-2.9583657
NOX4	-2.9586117
P2RY1	-2.9590065
PRSS21	-2.9595287
RHBDF2	-2.959626
MAX	-2.960329
NCALD	-2.9606702
EXOSC9	-2.9607728
NR0B1	-2.960801
KCNJ1	-2.9610214
CHRM5	-2.9612515
CXCL14	-2.9614427
CSNK2A2	-2.9619477
ENG	-2.9623077
GADD45A	-2.9625132
MDGA1	-2.9625819
F9	-2.962902
PCSK9	-2.9632504
DLAT	-2.9632995
RDH11	-2.9633834
COPS3	-2.9638526
ANO1	-2.9639046
TNFRSF4	-2.964576
MRPL12	-2.964963
IL15RA	-2.9650095
UQCRC2	-2.9656305
DDX39A	-2.9659023
STRC	-2.9659197
CD48	-2.9671204
TRPC3	-2.967144
ACOX2	-2.967223
YBX3	-2.9673007
NMU	-2.9674637
RAD18	-2.9676607
BST1	-2.9677694
ZFP14	-2.967965
ARHGAP15	-2.9680758
TCEA1	-2.9684439
ING3	-2.9685585
RCOR1	-2.9688215
MYBPC2	-2.9691026
POLR2L	-2.969834
FZD9	-2.9701557
ETV1	-2.9703138
LPIN3	-2.9704444
NCF1	-2.9704697
KLRK1	-2.9708061
OXER1	-2.9708269
SUCNR1	-2.9709187
CALU	-2.9711087
IL13	-2.9713223
P2RY12	-2.9715986
ECE2	-2.9717572
CD36	-2.9720376
LCE3D	-2.9721851
KLRC1	-2.9722767
TMF1	-2.9726002
PDHX	-2.9728558
SCIN	-2.9731739
STEAP3	-2.9733775
VIP	-2.9735372
OR51E1	-2.9736671
UBE2A	-2.9737375
UBQLN2	-2.9739826
CGA	-2.9745026
RAB3A	-2.9750645
KCNJ16	-2.9758892
CALD1	-2.9759266
GADD45G	-2.9760964
LAMC3	-2.9763157
CXCL6	-2.9765625
MVB12B	-2.9766083
CAMSAP3	-2.976864
CDH16	-2.9768994
ZNF605	-2.9769526
FGD4	-2.9769812
BET1	-2.9770153
CYP11B1	-2.977897
ODF2	-2.9779942
MCL1	-2.978119
PPM1K	-2.9785557
CAB39	-2.9786587
IL18R1	-2.9788811
PLCZ1	-2.9789407
PRDX2	-2.9791539
ZNF331	-2.9792097
ARL13B	-2.9795458
XK	-2.9795666
ALOX15	-2.9795992
PAK4	-2.9798985
P2RY13	-2.9801977
CSH1	-2.9802434
KRT38	-2.9803822
STMN1	-2.9808385
PSMD12	-2.9809856
PTGES3	-2.9809875
TCAP	-2.981163
PATZ1	-2.981636
CAMK1	-2.9821978
NFIL3	-2.982355
RGS18	-2.9830325
PAG1	-2.9830542
B3GNT4	-2.983517
MED18	-2.9838636
EBAG9	-2.9845724
SEMA3C	-2.9849713
COMP	-2.9852266
APLNR	-2.985877
ACOT7	-2.9860113
GPX7	-2.9869099
INHA	-2.9869397
COX19	-2.9879053
CXCR3	-2.9881198
FBXO44	-2.9882276
SLC44A5	-2.9884698
MTTP	-2.988517
GLP2R	-2.9885528
WDR75	-2.9888794
NIP7	-2.989632
GALNT8	-2.9904509
CYTH2	-2.990734
NEO1	-2.9912956
DENND1B	-2.991349
ST3GAL6	-2.9913654
CCL21	-2.9916608
NLRC4	-2.9916775
CITED1	-2.9918296
PODXL2	-2.9920456
ESCO1	-2.9924812
INHBC	-2.9925816
CD274	-2.9927826
SLC51A	-2.993234
CCNT2	-2.994156
AASDHPPT	-2.9944065
LNX1	-2.9946518
PPM1L	-2.9947119
FGF3	-2.99498
THBD	-2.9953225
ZNF160	-2.995412
ADCY10	-2.9956043
ERCC4	-2.9957654
REPS1	-2.9961703
SEMA4G	-2.9964454
ACACB	-2.9964476
CTDNEP1	-2.9968975
GDF5	-2.9971764
SLC10A1	-2.997289
SLC18A2	-2.9976034
ZNF385A	-2.9977977
RAB10	-2.9978268
MRPL51	-2.9979484
CACNG1	-2.9983044
PER3	-2.9984186
VCP	-2.998553
OMA1	-2.9989312
SERPINA1	-2.99922
ACTA1	-2.9996252
EDA	-3.000151
PSENEN	-3.0001888
LCN2	-3.0002594
INSL3	-3.0006008
RASSF5	-3.0007236
MTMR14	-3.0016747
GSTM1	-3.0017898
RHOT2	-3.0022955
TNXB	-3.0023258
MSL2	-3.0029118
THOP1	-3.0031903
CR2	-3.0037243
PDE6A	-3.003891
ADIPOQ	-3.004038
GUCA1A	-3.0044184
IL17A	-3.0052433
MASP2	-3.005413
POLA2	-3.0054963
GLS2	-3.0056183
DCTN3	-3.005622
ARPC1B	-3.0068572
COPS8	-3.0073807
MRPL2	-3.0080845
CTSB	-3.0081928
HS6ST2	-3.0083923
B4GALT6	-3.0084274
ZNF584	-3.008485
IL17RB	-3.009037
WTAP	-3.009286
MRPL19	-3.009536
LIMS1	-3.0095968
FCN3	-3.009689
GREM2	-3.0099695
IL10RB	-3.010147
KRT13	-3.0102904
SUPT20H	-3.0104172
MRPS14	-3.0111935
KRIT1	-3.0114498
SAP30	-3.011451
KRT19	-3.0117989
FBXL4	-3.0124252
KLRD1	-3.012872
SCAP	-3.013234
BRSK1	-3.0139618
GK	-3.0144074
ADRA2A	-3.014408
CD109	-3.0145576
LPIN1	-3.0146277
MAP3K10	-3.0147684
JDP2	-3.015354
RBP2	-3.015916
ZNF813	-3.0160396
B3GNT5	-3.016223
TRIM21	-3.0169017
LEFTY1	-3.0176241
CYC1	-3.0186741
ACOT11	-3.0188408
MSL3	-3.0189908
GRK2	-3.0191402
HEXB	-3.0192869
CD1A	-3.0194643
KIR2DL4	-3.0198543
ZNF658	-3.0203755
CARD14	-3.0203924
UGT1A9	-3.0204713
FPR2	-3.0206425
CYP2A7	-3.022042
ZNF569	-3.0223572
SPARCL1	-3.0225658
ZNF234	-3.0228004
TNFSF12	-3.0228174
PTP4A3	-3.0233383
STX4	-3.023461
DDX4	-3.0241194
MFN2	-3.0243766
EIF2B5	-3.0244863
KCNC2	-3.0246112
EIF3E	-3.0247822
CLEC7A	-3.0256474
RPS14	-3.0258446
IFNE	-3.0258875
PSMB8	-3.026514
TRPC4	-3.026577
ORAI2	-3.026655
SPIB	-3.0268352
ZNF33A	-3.02728
ANO3	-3.0279255
RPL5	-3.0279331
UTP3	-3.0285304
CHMP2B	-3.0286827
DHPS	-3.0291069
ARHGAP28	-3.0297496
LDHB	-3.0297997
OR51E2	-3.0303185
LIN52	-3.0308292
TNNT1	-3.0309398
ELF3	-3.0318072
CD55	-3.0320337
IPCEF1	-3.0322068
SUMO3	-3.0330503
RPS4Y1	-3.033168
PABPC4	-3.0342066
HERC6	-3.0353596
SCTR	-3.0355518
TWF1	-3.0359795
ZNF726	-3.036888
DYNLL1	-3.0370262
COP1	-3.0370378
PSMA8	-3.0372999
CDC37	-3.0373223
UBXN4	-3.0374117
SUPT4H1	-3.03767
SNAP23	-3.0387733
MCRS1	-3.038922
ZNF382	-3.0389843
POLR3GL	-3.0390244
MED26	-3.039072
HRG	-3.039811
RANBP1	-3.0402167
PARP2	-3.0404701
SCMH1	-3.0406563
UBA7	-3.0408237
TRPV2	-3.0408468
SLC8A2	-3.0408509
GAS2	-3.0415494
KHDRBS3	-3.0416338
ENTPD8	-3.0417576
GIPC1	-3.0419016
OR2W3	-3.0421898
ARHGAP1	-3.042513
SERPINF1	-3.0425642
CENPC	-3.042814
ZNF714	-3.0431755
RAB14	-3.0432262
IL9R	-3.043403
SCNN1A	-3.0435688
CCKAR	-3.0441456
CARD9	-3.045232
CRLF2	-3.0452454
ACSL5	-3.0453312
PMAIP1	-3.0459287
AVPR2	-3.0462124
MRPL47	-3.046447
ANO10	-3.0464551
CACNG5	-3.046542
ITGB7	-3.0467103
NLN	-3.047097
NUMB	-3.0474298
SNRPA1	-3.0475883
TGM5	-3.0487165
SPATA2	-3.0487711
SLC25A5	-3.0490959
POFUT1	-3.0491483
RAB33A	-3.0494182
SLC9A3R1	-3.0494328
PDPN	-3.050544
F2RL1	-3.0506275
IL18BP	-3.050686
SDHA	-3.0508964
NLRX1	-3.0510387
SPINT1	-3.0513623
MRPL9	-3.0514164
WNT8A	-3.0520904
TXN	-3.0521088
LCAT	-3.0522106
NR2E1	-3.0522258
POLR3G	-3.0523503
EXOSC10	-3.0524104
NME1	-3.0524158
ALB	-3.0525742
OCA2	-3.052776
TRAF1	-3.0527866
DUSP2	-3.0530512
COX4I2	-3.0534518
RNF103	-3.0534556
NKX3-2	-3.0535877
INTS7	-3.0537722
RAD51D	-3.0541058
ELL3	-3.0541294
PLA2G4C	-3.0541375
MAP4K2	-3.0542114
CTF1	-3.0547454
PMCH	-3.054947
KLHL20	-3.055029
PARD6A	-3.0562363
GTF2A1	-3.0564349
TPT1	-3.056674
NR1H2	-3.056771
CDH17	-3.0567818
WNT10A	-3.0569324
MPP1	-3.0571032
ARHGAP22	-3.0581133
ZNF157	-3.0583458
AMOTL2	-3.0592473
HDAC7	-3.0592663
WDTC1	-3.0592983
DGKG	-3.0594013
DZIP1	-3.0602996
CNTN3	-3.0603561
ETFDH	-3.0604954
CCL4	-3.0609455
FOXO6	-3.0610034
CCK	-3.0611162
USP8	-3.0618784
PRC1	-3.0620053
ABI1	-3.0621536
DNM1L	-3.0629025
CENPP	-3.0630271
EXOSC4	-3.0630693
PSMA6	-3.06351
LLGL1	-3.0644085
DYNLT1	-3.0644548
RPRM	-3.0648994
ZNF554	-3.0650666
ST8SIA4	-3.0654452
ABCB11	-3.0656917
BUB3	-3.066531
KCNB1	-3.0666351
DDX54	-3.0666971
DBF4	-3.0670605
COX6B2	-3.0674183
IL11RA	-3.0674446
MCM10	-3.0677378
LIPT2	-3.0679185
NABP1	-3.0682442
DNAJC2	-3.0692158
ZSCAN32	-3.0692632
CHMP4B	-3.0701103
PELP1	-3.0704129
RAP1GAP	-3.0706491
HAUS5	-3.0707855
NCF2	-3.070812
REN	-3.0711813
BBS9	-3.0731964
ADORA3	-3.0732708
PDK3	-3.0734348
GALNT1	-3.073879
MDH1	-3.0739095
KAT7	-3.0739238
KIF3A	-3.0742786
TTC8	-3.0743659
POM121C	-3.0744064
SLC38A9	-3.0746164
PTCRA	-3.074686
FGD2	-3.0748527
ARC	-3.074886
CHRNB2	-3.0750017
RPL13A	-3.0761878
EXT2	-3.076498
HTRA1	-3.076616
GAN	-3.0766182
ABR	-3.076744
P2RY6	-3.076843
IL22RA2	-3.0770938
HOXB9	-3.0775871
LLGL2	-3.0778942
DTX3L	-3.0780427
ELMO3	-3.0780513
TXK	-3.0785544
VAPB	-3.078684
INO80C	-3.0788662
PDE6B	-3.0789802
CALCR	-3.079484
TCL1A	-3.0795386
GSDME	-3.0795584
LY6D	-3.0798461
ASB8	-3.0801938
SEMA3E	-3.0809593
ZNF17	-3.0811722
CDC45	-3.081351
PCDH7	-3.0814846
ZNF426	-3.0816386
PLEKHG2	-3.0830452
GLUL	-3.0833836
ATP6V0E2	-3.0833845
SPTLC2	-3.0837967
PDPK1	-3.084222
IMPA1	-3.0842774
DLGAP5	-3.0845468
ADRB3	-3.084574
PCBP2	-3.0854676
ZNF436	-3.0856915
BAG4	-3.0859373
MAFA	-3.0860062
HS3ST3B1	-3.086773
KIN	-3.0872602
ST3GAL1	-3.0877628
ERLIN1	-3.0878792
PSMD2	-3.0880158
TPCN1	-3.0881712
LGMN	-3.0883124
ZNF600	-3.088333
GRXCR1	-3.0885308
KLHL12	-3.0888412
ETV4	-3.089042
FDXR	-3.0894232
HLA-DMB	-3.0905724
HSPB1	-3.0905733
MORF4L2	-3.0906832
IL5	-3.0911763
TCIRG1	-3.0915968
GRP	-3.09182
PFKFB2	-3.0919037
SPON1	-3.0922642
SERPINC1	-3.0928123
CHCHD4	-3.093916
ANAPC4	-3.0943325
CNGA4	-3.094702
GP1BB	-3.0951335
GALNT14	-3.0960333
PDE1B	-3.0963833
CDH13	-3.0963976
METAP1	-3.096413
ZNF101	-3.0971496
PRCP	-3.097411
RASA3	-3.098231
MTMR1	-3.0990307
CEP41	-3.099561
MYL5	-3.0996768
SCO2	-3.0997622
FHOD1	-3.1007528
BLNK	-3.10095
CLDN18	-3.1011102
TMED2	-3.1013954
DNAL1	-3.101858
CRADD	-3.1023467
DOK1	-3.1029217
EYA3	-3.1030872
DUSP9	-3.1032639
HSD17B3	-3.1035366
NFS1	-3.104251
TH	-3.1044064
CARD6	-3.1048908
PRF1	-3.1055498
NDOR1	-3.1063087
TNNI2	-3.1071749
HM13	-3.10727
ZNF845	-3.1077507
PIGK	-3.1078403
RPRD1B	-3.1084278
AP2S1	-3.1084328
CYTH3	-3.1087058
BATF	-3.1091826
VPS37C	-3.1098597
SSR3	-3.1118183
DSG2	-3.112033
BMP15	-3.112154
ZNF443	-3.1131544
WIF1	-3.1132782
COL27A1	-3.1132832
ZNF582	-3.1133766
TST	-3.1135314
RPL7A	-3.113639
PKP1	-3.1136513
TNIP2	-3.1147182
ACAA1	-3.1151383
KLHL21	-3.1160107
RANBP3	-3.1166995
SRPK1	-3.116863
S100B	-3.1178343
PPP1R15A	-3.1179888
DMPK	-3.1181734
MED27	-3.1185753
EVC2	-3.1193607
CTSD	-3.1194732
SLC1A3	-3.1198218
NSUN2	-3.1198406
ACE	-3.1205456
TRAT1	-3.121331
POLDIP3	-3.1216228
ST3GAL4	-3.1217186
PDE10A	-3.1218767
MAP3K13	-3.122633
TUBA8	-3.1227753
TUBA1B	-3.1229303
BAIAP2	-3.12405
BICD1	-3.124171
SPDYC	-3.1241977
CCKBR	-3.1250522
PIP4K2A	-3.1254928
ICAM2	-3.1259868
ARHGEF40	-3.126109
HGFAC	-3.1266105
PCDHB15	-3.1271555
DHCR24	-3.1271846
STING1	-3.1277447
POLR2D	-3.1277773
ERLEC1	-3.1278799
DCAF16	-3.1287556
TNFRSF11B	-3.1288178
NRN1L	-3.129504
DDX17	-3.1297667
RND2	-3.130131
WASF1	-3.1308858
CRTC1	-3.1311882
OPTN	-3.1312935
PCYT1B	-3.1315806
CCR1	-3.1318767
PDK2	-3.132045
MC1R	-3.1323767
CDKN1C	-3.1333964
GCM1	-3.1335785
RAB4A	-3.1346245
EIF3A	-3.1348705
BPI	-3.135374
CHRDL1	-3.1363535
PLA2G7	-3.1364815
C5AR1	-3.1365347
POU4F2	-3.1370728
SERPINH1	-3.137252
SLC25A18	-3.137315
ASAP2	-3.1376479
CLDN22	-3.137725
STAP2	-3.1378443
FBXO40	-3.1386108
CEP70	-3.1386435
ATP6V0A2	-3.1394958
CXCL13	-3.1402743
IQCB1	-3.1404178
NUTF2	-3.1404846
TERF1	-3.1407337
SENP3	-3.1410277
HAUS8	-3.141229
GPR84	-3.1416016
KIF13B	-3.1416423
UHMK1	-3.1416605
ADRA1A	-3.1417723
NODAL	-3.1421607
KRT27	-3.1424787
SNU13	-3.1429484
CBFB	-3.1432807
PLA2G12A	-3.1438725
TNFRSF25	-3.1441672
TAOK3	-3.1442432
PPP1R3F	-3.1442673
CHRNB1	-3.1442738
VTI1A	-3.1449134
DCAF8	-3.144953
CTSK	-3.145696
NAA35	-3.145852
CPB2	-3.1458654
RPL18A	-3.1460116
LDLRAP1	-3.1462994
TICAM2	-3.146308
IQGAP3	-3.1466224
FOXG1	-3.146754
KIF2B	-3.146886
CALML4	-3.148473
ORC4	-3.148503
GTF2E1	-3.148627
RPN2	-3.1492054
ASAP3	-3.1495502
RDH10	-3.149554
CTSZ	-3.1500652
UBA2	-3.1502151
SLC1A2	-3.1513035
MOB1A	-3.1514142
EPHA8	-3.1517563
SNRPA	-3.151823
DAB2IP	-3.1519718
MRPS6	-3.1519966
SUMO2	-3.152176
MED7	-3.1525192
UGT1A10	-3.1526232
CNR1	-3.1526842
FCGR2B	-3.15316
CHAD	-3.1531637
B3GAT2	-3.1548193
TFEB	-3.1551454
HIRA	-3.155442
CENPA	-3.155906
ATF7	-3.15648
TUBB1	-3.156627
ABLIM2	-3.1567452
RPRD2	-3.156829
MKS1	-3.156971
PCTP	-3.1571922
SEMA4F	-3.15732
CYB5R3	-3.1579363
CHD1L	-3.1579812
CHPF	-3.1585295
LRP3	-3.1587355
RRP7A	-3.1592922
KCNJ4	-3.1595814
SNRPB2	-3.1598885
PPP2R3C	-3.1609614
ECEL1	-3.161033
TJP2	-3.1611784
ADAM9	-3.16119
PREP	-3.1616328
CHGB	-3.1617937
DCUN1D1	-3.162124
RRAGB	-3.1633108
TAF5	-3.163512
TDG	-3.1647518
KRT10	-3.165099
MMS19	-3.1656904
SELPLG	-3.1659176
AOX1	-3.1661866
PELI2	-3.1662617
MED4	-3.1663043
MGAT3	-3.1667948
LSM1	-3.1668472
VPS51	-3.1675603
HNF1B	-3.1680043
CLCA4	-3.1683195
UTP18	-3.1691358
RNF19B	-3.169608
NPPA	-3.170273
MRPS10	-3.1704016
BSG	-3.1704426
EIF2B4	-3.1707323
COG2	-3.1709557
GPR39	-3.1719646
MYL6B	-3.171981
DKK2	-3.1721842
GSTM2	-3.172746
PPIA	-3.173199
GCKR	-3.1732066
MAGOHB	-3.173297
F11	-3.1737769
MRPS12	-3.1739025
ZC3H11A	-3.1739178
TNFRSF12A	-3.174003
TAF7	-3.1740334
RHOJ	-3.1742506
AHSG	-3.1751604
HES4	-3.175192
ZNF131	-3.1752527
NMT2	-3.175659
WNT9A	-3.1758697
MMP8	-3.1761134
CMA1	-3.176317
SCNN1D	-3.176767
TRPV1	-3.1769168
GPR183	-3.1770403
CYTH1	-3.1784737
MSRA	-3.1789863
KLHL9	-3.181036
SAR1A	-3.1813362
INTS6	-3.181514
PLD2	-3.1821167
HSD17B1	-3.182659
PDCD4	-3.1834457
CXCL8	-3.1836102
RHO	-3.1836483
DUOX1	-3.1837397
CAV2	-3.1841438
PTPN12	-3.1841996
PIGS	-3.184674
MLST8	-3.1851494
MRPS11	-3.185279
KLRC4	-3.1853015
DCAF7	-3.1857808
ANXA2	-3.1858225
PRTN3	-3.1860363
ZNF235	-3.1862757
KERA	-3.186391
PSMB10	-3.1865673
ACAP1	-3.1865902
GIT1	-3.187577
PRMT3	-3.1877139
ABLIM1	-3.1877277
CLEC1B	-3.1893208
LAS1L	-3.18935
RPAP2	-3.1895988
MRPL54	-3.1898549
PSMF1	-3.1900463
BBS12	-3.191487
OAS1	-3.1920326
C1QBP	-3.1920388
CP	-3.1923797
CAPNS2	-3.1924388
CD1B	-3.1926172
MRPL34	-3.192728
ARL4C	-3.1931865
CRABP1	-3.1932805
OGN	-3.1934001
KCTD7	-3.1936696
ADAMTS14	-3.1939325
CHCHD2	-3.1945496
TYSND1	-3.1945963
FER	-3.1950636
PCDHA4	-3.1962602
FGF4	-3.1966686
LDHA	-3.1971214
RNF152	-3.1974885
ASB13	-3.197569
CCL25	-3.197795
RNF135	-3.198104
HS3ST1	-3.1982362
P4HA1	-3.198679
GALT	-3.1991158
CAMKK1	-3.2001517
OFD1	-3.2002141
TEAD2	-3.200738
NOP58	-3.2009013
IL7	-3.200999
ADRA1D	-3.201418
CHCHD1	-3.203716
DBT	-3.2042916
MMP11	-3.2047608
C4BPB	-3.2056026
TRH	-3.206291
ADGRF5	-3.2072575
BDKRB1	-3.2074592
SKA2	-3.207958
ELK4	-3.2083771
OPN4	-3.2087326
MRPS27	-3.208999
NR2C1	-3.2091882
ZNF189	-3.209542
BNIP3	-3.2098894
EDA2R	-3.2103345
POLR1E	-3.2109325
SLC45A2	-3.2112215
SLC22A4	-3.2115898
KRT8	-3.211875
FAM13A	-3.2124093
DGKI	-3.2125947
ARHGEF16	-3.212595
RPS7	-3.2129395
CDX2	-3.2130191
RPL37A	-3.213564
DUSP19	-3.2137804
GTF2F1	-3.2152498
FABP1	-3.2153919
ZNF181	-3.2155845
EIF2B2	-3.2159374
UGT1A8	-3.2162418
GNAT1	-3.2171767
WFS1	-3.2173269
COX4I1	-3.2173436
ALDH3B1	-3.2175777
MUCL1	-3.217781
GLRX3	-3.2182033
TMPRSS6	-3.2183058
RAD9B	-3.218418
LPAR6	-3.2184293
F11R	-3.2187042
NTS	-3.2191737
RPL8	-3.219629
KIF17	-3.2197895
RPL36A	-3.220349
VIPR1	-3.2205918
MLNR	-3.220951
ELOC	-3.221526
STIM2	-3.2217042
PREB	-3.2220027
SLA2	-3.222482
S1PR2	-3.222532
ZNF416	-3.222706
MRPS17	-3.2229855
CLDN6	-3.2236176
PDCD1	-3.224046
MAP1LC3B	-3.2240746
NOL11	-3.2242832
EDC3	-3.2245357
FGD1	-3.225249
ELP2	-3.22534
GLCE	-3.2256126
PPP4C	-3.226101
ENSA	-3.226202
RASGRP1	-3.2265348
METTL3	-3.2267303
CYB5R4	-3.226949
PSMB9	-3.2271378
PRSS23	-3.227705
RUNX2	-3.2283752
FBXO31	-3.2288253
